#req	time (sec)	avg. time (sec)	mapping
215	11.234	6.158	OK
MEJORA: 24 better than: 20
216	15.178	7.243	OK
217	5.873	7.249	OK
MEJORA: 26 better than: 24
218	6.127	6.914	OK
219	2.391	6.176	OK
MEJORA: 24 better than: 20
220	8.008	6.563	OK
221	7.823	6.942	OK
MEJORA: 24 better than: 22
222	15.358	7.694	OK
MEJORA: 27 better than: 25
MEJORA: 25 better than: 23
223	7.476	8.183	OK
224	2.269	8.174	OK
MEJORA: 20 better than: 16
225	4.145	7.465	OK
MEJORA: 35 better than: 33
MEJORA: 33 better than: 31
MEJORA: 31 better than: 29
226	8.261	6.773	OK
227	6.164	6.802	OK
MEJORA: 29 better than: 27
MEJORA: 27 better than: 23
228	4.612	6.651	OK
229	16.724	8.084	OK
MEJORA: 30 better than: 28
MEJORA: 28 better than: 26
230	18.711	9.154	OK
231	16.676	10.040	OK
232	5.978	9.102	OK
233	4.033	8.757	OK
234	2.186	8.749	OK
MEJORA: 24 better than: 22
MEJORA: 22 better than: 20
235	4.029	8.737	OK
236	9.475	8.859	OK
237	4.029	8.645	OK
MEJORA: 32 better than: 28
238	2.419	8.426	OK
239	6.194	7.373	OK
240	5.917	6.094	OK
241	2.138	4.640	OK
242	4.227	4.465	OK
243	4.133	4.475	OK
244	13.338	5.590	OK
245	11.236	6.311	OK
246	13.194	6.682	OK
247	2.181	6.498	OK
248	14.890	7.745	OK
249	9.526	8.078	OK
250	2.213	7.708	OK
MEJORA: 18 better than: 16
251	16.542	9.148	OK
252	11.348	9.860	OK
253	7.426	10.189	OK
MEJORA: 31 better than: 29
254	8.576	9.713	OK
255	7.819	9.371	OK
256	4.084	8.460	OK
257	6.125	8.855	OK
MEJORA: 30 better than: 28
258	6.085	7.974	OK
259	2.488	7.271	OK
260	9.384	7.988	OK
261	4.307	6.764	OK
262	5.928	6.222	OK
263	2.348	5.714	OK
264	9.483	5.805	OK
265	7.760	5.799	OK
266	4.177	5.808	OK
267	9.542	6.150	OK
268	2.162	5.758	OK
269	12.788	6.788	OK
270	9.530	6.803	OK
271	2.392	6.611	OK
MEJORA: 33 better than: 31
MEJORA: 31 better than: 29
272	8.033	6.822	OK
273	4.071	6.994	OK
MEJORA: 20 better than: 18
274	11.439	7.189	OK
275	10.978	7.511	OK
276	4.027	7.496	OK
MEJORA: 30 better than: 27
277	8.090	7.351	OK
278	6.341	7.769	OK
279	17.978	8.288	OK
280	17.388	9.074	OK
281	5.617	9.396	OK
282	4.180	9.011	OK
283	4.101	9.014	OK
MEJORA: 24 better than: 20
284	2.373	8.107	OK
285	12.171	8.227	OK
MEJORA: 26 better than: 22
286	2.190	8.043	OK
287	4.173	7.651	OK
288	2.519	7.269	OK
289	6.206	6.092	OK
MEJORA: 39 better than: 37
MEJORA: 37 better than: 35
290	11.608	5.514	OK
291	2.126	5.165	OK
MEJORA: 30 better than: 28
MEJORA: 28 better than: 26
292	11.201	5.867	OK
MEJORA: 14 better than: 12
293	3.946	5.851	OK
294	10.978	6.712	OK
MEJORA: 31 better than: 29
295	9.173	6.412	OK
296	7.908	6.984	OK
MEJORA: 29 better than: 19
297	7.149	7.281	OK
298	5.625	7.592	OK
299	9.308	7.902	OK
MEJORA: 30 better than: 27
MEJORA: 27 better than: 23
300	9.085	7.650	OK
301	2.293	7.667	OK
302	7.582	7.305	OK
303	5.579	7.468	OK
304	5.880	6.958	OK
305	9.402	6.981	OK
306	5.757	6.766	OK
307	4.292	6.480	OK
308	7.381	6.656	OK
309	2.121	5.937	OK
310	14.410	6.470	OK
MEJORA: 31 better than: 29
MEJORA: 29 better than: 27
MEJORA: 27 better than: 25
311	6.302	6.871	OK
312	9.691	7.082	OK
MEJORA: 25 better than: 23
313	8.999	7.423	OK
314	10.972	7.933	OK
315	4.267	7.419	OK
316	5.792	7.423	OK
MEJORA: 20 better than: 18
317	2.194	7.213	OK
318	16.267	8.101	OK
MEJORA: 27 better than: 23
MEJORA: 23 better than: 19
319	7.009	8.590	OK
MEJORA: 20 better than: 18
320	4.063	7.555	OK
MEJORA: 30 better than: 26
321	9.491	7.874	OK
MEJORA: 27 better than: 23
322	2.499	7.155	OK
323	3.937	6.649	OK
324	14.509	7.003	OK
325	6.486	7.225	OK
326	6.005	7.246	OK
MEJORA: 18 better than: 16
327	14.685	8.495	OK
328	10.927	7.961	OK
329	9.221	8.182	OK
330	4.195	8.196	OK
331	7.470	7.993	OK
MEJORA: 22 better than: 18
MEJORA: 18 better than: 16
332	4.061	8.150	OK
333	10.958	8.852	OK
334	5.907	7.991	OK
335	7.632	8.106	OK
336	12.766	8.782	OK
337	5.885	7.902	OK
338	9.263	7.736	OK
MEJORA: 29 better than: 27
339	3.988	7.213	OK
340	4.153	7.208	OK
341	5.956	7.057	OK
342	4.161	7.067	OK
343	6.119	6.583	OK
344	9.352	6.928	OK
345	6.809	6.845	OK
346	2.445	5.813	OK
MEJORA: 24 better than: 22
347	11.412	6.366	OK
MEJORA: 24 better than: 22
348	5.887	6.028	OK
MEJORA: 33 better than: 31
MEJORA: 31 better than: 29
349	11.682	6.797	OK
350	7.742	7.156	OK
351	7.439	7.305	OK
MEJORA: 29 better than: 25
352	6.363	7.525	OK
353	7.453	7.658	OK
354	10.037	7.727	OK
355	2.154	7.261	OK
356	4.035	7.420	OK
357	2.297	6.509	OK
MEJORA: 27 better than: 25
358	6.708	6.591	OK
359	2.151	5.638	OK
360	8.566	5.720	OK
MEJORA: 24 better than: 21
361	17.401	6.717	OK
362	5.998	6.680	OK
363	5.098	6.445	OK
364	3.923	5.833	OK
MEJORA: 20 better than: 18
365	11.143	6.732	OK
366	9.286	7.257	OK
367	2.139	7.241	OK
368	10.996	7.670	OK
MEJORA: 23 better than: 21
MEJORA: 21 better than: 19
369	11.342	8.589	OK
MEJORA: 35 better than: 29
370	13.500	9.083	OK
MEJORA: 36 better than: 34
MEJORA: 34 better than: 33
MEJORA: 33 better than: 32
MEJORA: 32 better than: 31
371	8.052	8.148	OK
372	2.395	7.788	OK
MEJORA: 33 better than: 31
MEJORA: 31 better than: 29
MEJORA: 29 better than: 27
373	16.131	8.891	OK
374	5.758	9.074	OK
375	6.045	8.564	OK
376	5.867	8.223	OK
MEJORA: 24 better than: 21
377	6.821	8.691	OK
MEJORA: 33 better than: 29
378	7.727	8.364	OK
MEJORA: 27 better than: 23
379	4.710	7.701	OK
MEJORA: 36 better than: 34
MEJORA: 34 better than: 33
380	10.228	7.373	OK
381	6.217	7.190	OK
382	10.999	8.050	OK
383	5.808	7.018	OK
MEJORA: 26 better than: 23
MEJORA: 23 better than: 21
384	5.022	6.944	OK
MEJORA: 18 better than: 16
385	14.599	7.800	OK
MEJORA: 24 better than: 20
386	4.040	7.617	OK
387	9.574	7.892	OK
388	5.879	7.707	OK
389	5.890	7.826	OK
390	2.198	7.022	OK
MEJORA: 36 better than: 33
MEJORA: 33 better than: 29
391	6.957	7.097	OK
392	5.810	6.578	OK
393	3.666	6.364	OK
394	8.650	6.726	OK
395	2.152	5.482	OK
MEJORA: 24 better than: 20
396	4.026	5.480	OK
397	2.129	4.736	OK
MEJORA: 24 better than: 22
398	3.959	4.544	OK
399	2.260	4.181	OK

---- Final results ----
400 NS requests
0 failed requests
400 success requests
2886.241 ellapsed time
