#req	time (sec)	avg. time (sec)	mapping
244	26.722	20.176	OK
245	18.579	20.332	OK
246	29.317	21.604	OK
247	18.823	21.515	OK
248	25.395	21.891	OK
249	20.921	21.772	OK
250	21.645	21.891	OK
251	18.670	22.390	OK
252	25.624	22.395	OK
253	21.316	22.701	OK
254	43.106	24.340	OK
255	29.751	25.457	OK
256	20.179	24.543	OK
257	26.648	25.325	OK
258	26.584	25.444	OK
259	21.353	25.488	OK
260	16.609	24.984	OK
261	25.390	25.656	OK
262	21.264	25.220	OK
263	22.352	25.324	OK
264	16.563	22.669	OK
265	21.128	21.807	OK
266	16.714	21.460	OK
267	27.565	21.552	OK
268	17.462	20.640	OK
269	12.824	19.787	OK
270	25.104	20.637	OK
271	19.519	20.049	OK
272	46.477	22.571	OK
273	17.674	22.103	OK
274	30.325	23.479	OK
275	24.727	23.839	OK
276	22.307	24.399	OK
277	70.751	28.717	OK
278	44.728	31.444	OK
279	18.935	32.055	OK
280	44.609	34.005	OK
281	14.676	33.521	OK
282	29.795	31.853	OK
283	17.912	31.877	OK
284	20.259	30.870	OK
285	58.095	34.207	OK
286	16.595	33.636	OK
287	25.584	29.119	OK
288	30.104	27.657	OK
289	48.490	30.612	OK
290	20.335	28.185	OK
291	16.534	28.370	OK
292	23.813	27.772	OK
293	14.601	27.441	OK
294	19.453	27.360	OK
295	43.977	25.949	OK
296	48.545	29.144	OK
297	45.577	31.143	OK
298	18.121	29.945	OK
299	19.530	27.049	OK
300	56.827	30.698	OK
301	18.001	30.845	OK
302	23.893	30.852	OK
303	11.339	30.526	OK
304	19.962	30.577	OK
305	20.790	28.259	OK
306	15.563	24.960	OK
307	18.577	22.260	OK
308	43.330	24.781	OK
309	17.681	24.596	OK
310	14.723	20.386	OK
311	47.278	23.314	OK
312	26.406	23.565	OK
313	51.123	27.544	OK
314	15.505	27.098	OK
315	32.748	28.294	OK
316	21.107	28.848	OK
317	19.264	28.917	OK
318	14.763	26.060	OK
319	38.129	28.105	OK
320	21.161	28.749	OK
321	18.922	25.913	OK
322	20.897	25.362	OK
323	15.489	21.799	OK
324	16.476	21.896	OK
325	43.653	22.986	OK
326	19.022	22.778	OK
327	17.237	22.575	OK
328	13.751	22.474	OK
329	14.078	20.069	OK
330	22.750	20.227	OK
331	21.966	20.532	OK
332	23.302	20.772	OK
333	19.290	21.153	OK
334	19.760	21.481	OK
335	20.323	19.148	OK
336	24.835	19.729	OK
337	22.347	20.240	OK
338	22.052	21.071	OK
339	43.489	24.012	OK
340	18.483	23.585	OK
341	46.043	25.993	OK
342	24.266	26.089	OK
343	30.559	27.216	OK
344	20.440	27.284	OK
345	42.836	29.535	OK
346	26.532	29.705	OK
347	20.649	29.535	OK
348	16.059	28.936	OK
349	22.183	26.805	OK
350	26.538	27.610	OK
351	21.639	25.170	OK
352	25.084	25.252	OK
353	15.036	23.700	OK
354	45.941	26.250	OK
355	18.376	23.804	OK
356	17.684	22.919	OK
357	20.335	22.887	OK
358	58.839	27.165	OK
359	19.685	26.916	OK
360	45.897	28.852	OK
361	69.811	33.669	OK
362	26.222	33.783	OK
363	43.416	36.621	OK
364	12.916	33.318	OK
365	17.064	33.187	OK
366	24.318	33.850	OK
367	16.012	33.418	OK
368	23.914	29.926	OK
369	41.260	32.083	OK
370	55.452	33.038	OK
371	49.691	31.026	OK
372	20.049	30.409	OK
373	56.056	31.673	OK
374	18.689	32.250	OK
375	27.979	33.342	OK
376	18.048	32.715	OK
377	25.368	33.651	OK
378	46.540	35.913	OK
379	24.266	34.214	OK
380	51.226	33.791	OK
381	27.270	31.549	OK
382	16.414	31.186	OK
383	19.473	27.527	OK
384	45.365	30.195	OK
385	26.427	30.040	OK
386	21.359	30.371	OK
387	22.891	30.123	OK
388	22.614	27.730	OK
389	25.562	27.860	OK
390	19.648	24.702	OK
391	20.794	24.055	OK
392	12.918	23.705	OK
393	17.198	23.478	OK
394	62.370	25.178	OK
395	19.389	24.474	OK
396	15.562	23.895	OK
397	14.366	23.042	OK
398	17.096	22.490	OK
399	23.051	22.239	OK

---- Final results ----
400 NS requests
0 failed requests
400 success requests
9404.771 ellapsed time
