#req	time (sec)	avg. time (sec)	mapping
228	0.461	0.577	ERR
229	0.430	0.562	ERR
230	0.777	0.609	ERR
231	0.571	0.609	ERR
232	0.717	0.638	ERR
233	0.599	0.626	ERR
234	0.570	0.591	ERR
235	0.602	0.592	ERR
236	0.872	0.606	OK
237	0.573	0.617	ERR
238	0.736	0.645	ERR
239	0.893	0.691	ERR
240	0.605	0.674	ERR
241	0.444	0.661	ERR
242	0.575	0.647	ERR
243	0.303	0.617	ERR
244	0.581	0.618	ERR
245	0.599	0.618	ERR
246	0.914	0.622	ERR
247	0.314	0.596	ERR
248	0.734	0.596	ERR
249	0.304	0.537	ERR
250	0.572	0.534	ERR
251	0.450	0.535	ERR
252	0.923	0.569	ERR
253	0.896	0.629	ERR
254	0.580	0.629	ERR
255	0.409	0.610	ERR
256	0.694	0.588	ERR
257	0.573	0.613	ERR
258	0.763	0.616	ERR
259	0.576	0.644	ERR
260	0.458	0.632	ERR
261	0.565	0.644	ERR
262	0.884	0.640	OK
263	0.583	0.609	ERR
264	0.717	0.622	ERR
265	0.422	0.624	ERR
266	0.438	0.598	ERR
267	0.421	0.583	ERR
268	0.468	0.553	ERR
269	0.872	0.583	ERR
270	0.322	0.569	ERR
271	0.299	0.543	ERR
272	0.148	0.469	ERR
273	0.586	0.469	ERR
274	0.709	0.468	ERR
275	0.583	0.485	ERR
276	0.778	0.519	ERR
277	0.458	0.522	ERR
278	0.856	0.561	OK
279	0.422	0.516	ERR
280	0.718	0.556	ERR
281	0.299	0.556	ERR
282	0.737	0.615	ERR
283	0.302	0.586	ERR
284	0.589	0.574	ERR
285	0.890	0.605	ERR
286	0.421	0.569	ERR
287	0.598	0.583	ERR
288	0.883	0.586	ERR
289	0.290	0.573	ERR
290	0.444	0.545	ERR
291	0.872	0.603	OK
292	0.447	0.574	ERR
293	0.870	0.630	ERR
294	0.597	0.631	ERR
295	0.592	0.601	ERR
296	0.439	0.603	ERR
297	0.571	0.600	ERR
298	0.875	0.600	ERR
299	0.608	0.631	ERR
300	0.899	0.677	ERR
301	0.291	0.619	ERR
302	0.611	0.635	ERR
303	0.741	0.622	ERR
304	0.569	0.619	ERR
305	0.750	0.635	ERR
306	0.581	0.649	ERR
307	0.743	0.667	ERR
308	0.287	0.608	ERR
309	0.776	0.625	ERR
310	0.424	0.577	ERR
311	0.569	0.605	ERR
312	0.425	0.586	ERR
313	0.726	0.585	ERR
314	0.856	0.614	ERR
315	0.600	0.599	ERR
316	0.303	0.571	ERR
317	0.738	0.570	ERR
318	0.413	0.583	ERR
319	0.582	0.564	ERR
320	0.585	0.580	ERR
321	0.288	0.552	ERR
322	0.424	0.551	ERR
323	0.613	0.540	ERR
324	0.730	0.527	ERR
325	0.577	0.525	ERR
326	0.583	0.553	ERR
327	0.581	0.538	ERR
328	0.869	0.583	ERR
329	0.422	0.567	ERR
330	0.302	0.539	ERR
331	0.572	0.567	ERR
332	0.429	0.568	ERR
333	0.301	0.536	ERR
334	0.469	0.510	ERR
335	0.447	0.497	ERR
336	0.714	0.510	ERR
337	0.429	0.495	ERR
338	0.424	0.451	ERR
339	0.872	0.496	ERR
340	0.582	0.524	ERR
341	0.429	0.510	ERR
342	0.908	0.557	ERR
343	0.446	0.572	ERR
344	0.427	0.568	ERR
345	0.873	0.610	OK
346	0.739	0.613	ERR
347	0.461	0.616	ERR
348	0.617	0.635	ERR
349	0.593	0.607	ERR
350	0.411	0.590	ERR
351	0.574	0.605	ERR
352	0.740	0.588	ERR
353	0.141	0.557	ERR
354	0.422	0.557	ERR
355	0.318	0.502	ERR
356	0.553	0.483	ERR
357	0.425	0.479	ERR
358	0.302	0.448	ERR
359	0.582	0.447	ERR
360	0.889	0.494	OK
361	0.579	0.495	ERR
362	0.734	0.494	ERR
363	0.614	0.542	ERR
364	0.568	0.556	ERR
365	0.423	0.567	ERR
366	0.922	0.604	ERR
367	0.587	0.620	ERR
368	0.872	0.677	ERR
369	0.425	0.661	ERR
370	0.573	0.630	ERR
371	0.286	0.600	ERR
372	0.450	0.572	ERR
373	0.437	0.554	ERR
374	0.726	0.570	ERR
375	0.424	0.570	ERR
376	0.727	0.551	ERR
377	0.571	0.549	ERR
378	0.444	0.506	ERR
379	0.604	0.524	ERR
380	0.303	0.497	ERR
381	0.886	0.557	ERR
382	0.605	0.573	ERR
383	0.723	0.601	ERR
384	0.858	0.614	OK
385	0.895	0.662	ERR
386	0.723	0.661	ERR
387	0.425	0.646	ERR
388	0.423	0.644	ERR
389	0.722	0.656	ERR
390	0.571	0.683	ERR
391	0.589	0.653	ERR
392	0.729	0.666	ERR
393	0.574	0.651	ERR
394	0.422	0.607	ERR
395	0.448	0.563	ERR
396	0.426	0.533	ERR
397	0.303	0.521	ERR
398	0.423	0.521	ERR
399	0.447	0.493	ERR

---- Final results ----
400 NS requests
372 failed requests
28 success requests
241.962 ellapsed time
