#req	time (sec)	avg. time (sec)	mapping
244	4.196	3.088	OK
245	2.207	3.030	OK
246	4.832	3.314	OK
247	2.225	3.309	OK
248	3.593	3.318	OK
249	2.362	3.159	OK
250	3.420	3.281	OK
251	3.655	3.462	OK
252	4.182	3.284	OK
253	3.339	3.401	OK
254	4.007	3.382	OK
255	4.763	3.638	OK
256	3.279	3.483	OK
257	4.307	3.691	OK
258	4.839	3.815	OK
259	4.882	4.067	OK
260	2.141	3.939	OK
261	3.170	3.891	OK
262	2.195	3.692	OK
263	3.528	3.711	OK
264	2.639	3.574	OK
265	2.305	3.329	OK
266	2.568	3.257	OK
267	3.548	3.181	OK
268	2.166	2.914	OK
269	1.787	2.605	OK
270	4.356	2.826	OK
271	3.204	2.830	OK
272	5.103	3.120	OK
273	2.173	2.985	OK
274	4.597	3.181	OK
275	3.591	3.309	OK
276	5.017	3.554	OK
277	9.797	4.179	OK
278	7.806	4.743	OK
279	2.957	4.860	OK
280	10.529	5.477	OK
281	1.960	5.353	OK
282	4.551	5.298	OK
283	2.690	5.349	OK
284	3.863	5.276	OK
285	9.790	5.896	OK
286	1.967	5.591	OK
287	5.328	5.144	OK
288	4.765	4.840	OK
289	7.870	5.331	OK
290	4.693	4.748	OK
291	2.159	4.768	OK
292	2.260	4.538	OK
293	2.614	4.531	OK
294	2.306	4.375	OK
295	4.937	3.890	OK
296	8.009	4.494	OK
297	12.744	5.236	OK
298	3.210	5.080	OK
299	2.316	4.525	OK
300	10.803	5.136	OK
301	3.131	5.233	OK
302	4.386	5.445	OK
303	1.793	5.363	OK
304	3.068	5.440	OK
305	3.724	5.318	OK
306	3.468	4.864	OK
307	3.572	3.947	OK
308	7.919	4.418	OK
309	2.984	4.485	OK
310	2.630	3.667	OK
311	6.892	4.044	OK
312	6.292	4.234	OK
313	4.005	4.455	OK
314	2.613	4.410	OK
315	4.786	4.516	OK
316	2.287	4.398	OK
317	2.277	4.268	OK
318	3.342	3.811	OK
319	5.148	4.027	OK
320	2.354	4.000	OK
321	3.605	3.671	OK
322	4.654	3.507	OK
323	2.017	3.308	OK
324	2.743	3.321	OK
325	7.706	3.613	OK
326	3.489	3.733	OK
327	3.394	3.845	OK
328	1.881	3.699	OK
329	1.973	3.382	OK
330	2.311	3.377	OK
331	3.365	3.353	OK
332	4.651	3.353	OK
333	2.294	3.381	OK
334	3.473	3.454	OK
335	3.631	3.046	OK
336	3.487	3.046	OK
337	3.360	3.043	OK
338	3.287	3.183	OK
339	7.390	3.725	OK
340	2.732	3.767	OK
341	7.683	4.199	OK
342	3.242	4.058	OK
343	4.556	4.284	OK
344	3.450	4.282	OK
345	6.572	4.576	OK
346	3.442	4.571	OK
347	3.316	4.567	OK
348	2.763	4.514	OK
349	5.309	4.306	OK
350	4.115	4.445	OK
351	3.376	4.014	OK
352	5.324	4.222	OK
353	2.713	4.038	OK
354	7.732	4.466	OK
355	2.233	4.032	OK
356	2.788	3.967	OK
357	2.265	3.862	OK
358	10.507	4.636	OK
359	2.174	4.323	OK
360	7.828	4.694	OK
361	10.730	5.429	OK
362	4.700	5.367	OK
363	7.379	5.834	OK
364	1.717	5.232	OK
365	2.029	5.212	OK
366	4.387	5.372	OK
367	2.710	5.416	OK
368	3.401	4.705	OK
369	6.757	5.164	OK
370	11.156	5.497	OK
371	5.456	4.969	OK
372	2.845	4.784	OK
373	6.227	4.668	OK
