#req	time (sec)	avg. time (sec)	mapping
221	41.898	23.241	OK
222	18.943	21.729	OK
MEJORA: 25 better than: 21
223	31.855	22.097	OK
224	14.367	21.669	OK
225	16.775	21.968	OK
MEJORA: 29 better than: 25
MEJORA: 25 better than: 23
226	26.987	22.697	OK
227	19.500	22.825	OK
MEJORA: 27 better than: 25
MEJORA: 25 better than: 23
228	27.509	23.147	OK
229	15.954	23.210	OK
230	45.794	25.958	OK
231	17.665	23.535	OK
232	16.335	23.274	OK
233	14.703	21.559	OK
234	19.150	22.037	OK
235	13.094	21.669	OK
236	15.443	20.515	OK
237	17.155	20.280	OK
238	15.571	19.086	OK
239	23.427	19.834	OK
240	11.859	16.440	OK
241	9.485	15.622	OK
242	16.323	15.621	OK
243	12.518	15.403	OK
244	18.950	15.383	OK
245	12.632	15.336	OK
246	17.658	15.558	OK
247	13.672	15.210	OK
248	13.386	14.991	OK
249	14.128	14.061	OK
250	19.100	14.785	OK
251	17.643	15.601	OK
252	15.952	15.564	OK
253	28.337	17.146	OK
MEJORA: 23 better than: 21
254	30.819	18.333	OK
255	21.055	19.175	OK
256	13.152	18.724	OK
257	17.537	19.111	OK
258	16.768	19.449	OK
MEJORA: 20 better than: 18
259	20.298	20.066	OK
260	12.501	19.406	OK
261	16.381	19.280	OK
262	11.821	18.867	OK
263	17.399	17.773	OK
264	12.174	15.909	OK
265	11.946	14.998	OK
266	23.037	15.986	OK
MEJORA: 20 better than: 18
267	18.298	16.062	OK
268	16.057	15.991	OK
269	9.574	14.919	OK
270	17.586	15.427	OK
271	14.542	15.243	OK
MEJORA: 31 better than: 27
MEJORA: 27 better than: 23
272	33.325	17.394	OK
273	12.522	16.906	OK
274	17.311	17.420	OK
275	13.483	17.573	OK
276	20.894	17.359	OK
277	49.349	20.464	OK
MEJORA: 25 better than: 23
278	31.546	22.013	OK
279	15.628	22.618	OK
280	33.286	24.188	OK
281	16.027	24.337	OK
282	27.207	23.725	OK
283	20.420	24.515	OK
284	22.257	25.010	OK
MEJORA: 23 better than: 21
285	44.807	28.142	OK
286	18.041	27.857	OK
287	19.282	24.850	OK
288	26.176	24.313	OK
289	34.573	26.208	OK
MEJORA: 27 better than: 25
290	19.486	24.828	OK
291	11.267	24.352	OK
292	13.286	22.959	OK
293	16.507	22.568	OK
294	16.974	22.040	OK
295	30.945	20.654	OK
MEJORA: 21 better than: 19
296	34.491	22.299	OK
297	31.957	23.566	OK
298	11.253	22.074	OK
299	16.893	20.306	OK
MEJORA: 21 better than: 19
300	41.800	22.537	OK
301	14.048	22.815	OK
302	17.731	23.260	OK
303	11.410	22.750	OK
304	18.366	22.889	OK
305	17.633	21.558	OK
306	15.356	19.645	OK
307	20.053	18.454	OK
308	29.195	20.249	OK
309	19.141	20.473	OK
310	11.401	17.433	OK
MEJORA: 29 better than: 27
MEJORA: 27 better than: 23
311	37.478	19.777	OK
MEJORA: 33 better than: 31
MEJORA: 31 better than: 29
MEJORA: 29 better than: 27
312	28.041	20.808	OK
313	34.450	23.111	OK
314	17.871	23.062	OK
315	23.978	23.696	OK
316	19.251	24.086	OK
317	15.009	23.582	OK
MEJORA: 22 better than: 20
MEJORA: 20 better than: 16
318	18.328	22.495	OK
MEJORA: 21 better than: 19
319	25.885	23.169	OK
320	16.249	23.654	OK
MEJORA: 22 better than: 20
321	14.013	21.308	OK
MEJORA: 27 better than: 23
322	22.418	20.745	OK
323	11.367	18.437	OK
324	15.132	18.163	OK
325	30.095	18.775	OK
MEJORA: 22 better than: 20
326	23.222	19.172	OK
327	19.496	19.621	OK
328	9.609	18.749	OK
329	11.400	17.300	OK
330	20.219	17.697	OK
331	13.957	17.691	OK
332	17.609	17.211	OK
333	13.587	17.433	OK
334	21.157	18.035	OK
335	15.793	16.605	OK
336	13.454	15.628	OK
337	20.161	15.695	OK
338	13.894	16.123	OK
339	30.335	18.017	OK
340	13.707	17.365	OK
341	35.270	19.497	OK
342	15.021	19.238	OK
343	24.334	20.312	OK
344	16.057	19.802	OK
MEJORA: 27 better than: 25
MEJORA: 25 better than: 23
MEJORA: 23 better than: 21
345	31.503	21.373	OK
346	22.329	22.261	OK
347	24.286	22.673	OK
348	13.178	22.602	OK
349	22.093	21.778	OK
350	18.834	22.290	OK
351	16.988	20.462	OK
MEJORA: 27 better than: 25
MEJORA: 25 better than: 23
352	28.571	21.817	OK
353	11.268	20.511	OK
MEJORA: 27 better than: 25
MEJORA: 25 better than: 23
354	34.539	22.359	OK
355	15.243	20.733	OK
356	13.206	19.821	OK
357	12.528	18.645	OK
358	43.853	21.712	OK
359	15.500	21.053	OK
360	31.158	22.285	OK
MEJORA: 27 better than: 25
361	50.808	25.667	OK
362	19.624	24.773	OK
MEJORA: 21 better than: 19
363	32.925	26.938	OK
364	15.462	25.031	OK
365	19.239	25.430	OK
366	12.809	25.391	OK
367	12.414	25.379	OK
368	16.079	22.602	OK
MEJORA: 22 better than: 19
369	30.589	24.111	OK
MEJORA: 37 better than: 35
MEJORA: 35 better than: 29
MEJORA: 29 better than: 27
MEJORA: 27 better than: 25
370	39.003	24.895	OK
MEJORA: 27 better than: 26
MEJORA: 26 better than: 23
371	36.905	23.505	OK
372	14.934	23.036	OK
373	41.519	23.895	OK
374	20.138	24.363	OK
375	21.117	24.551	OK
376	19.157	25.186	OK
377	21.117	26.056	OK
MEJORA: 33 better than: 29
MEJORA: 29 better than: 28
378	33.090	27.757	OK
MEJORA: 23 better than: 21
379	23.653	27.063	OK
MEJORA: 27 better than: 23
380	34.732	26.636	OK
381	29.231	25.869	OK
382	12.644	25.640	OK
383	21.132	23.601	OK
MEJORA: 24 better than: 21
384	30.644	24.652	OK
385	17.112	24.251	OK
386	13.852	23.721	OK
387	21.418	23.751	OK
388	17.665	22.208	OK
389	17.557	21.599	OK
390	15.966	19.722	OK
391	20.670	18.866	OK
392	14.702	19.072	OK
393	23.255	19.284	OK
394	46.038	20.824	OK
395	15.666	20.679	OK
396	14.015	20.695	OK
397	10.600	19.613	OK
398	13.492	19.196	OK
399	12.592	18.700	OK

---- Final results ----
400 NS requests
0 failed requests
400 success requests
7381.362 ellapsed time
